Fecha,Producto,Cantidad,TotalVenta,Cond.Pago,Cliente
2025-02-14 10:58:53,BIZCOCHITOS/CRIOLLITOS,0.25,3000,.DEBITO,Consumidor Final
2025-02-14 10:56:46,MASAS SECAS / PALMERITAS,0.25,17500,.DEBITO,Consumidor Final
2025-02-14 10:50:32,GRISINES / SEMOLADAS,0.25,18100,.DEBITO,Consumidor Final
2025-02-14 10:48:06,MEDIALUNAS,3.0,2550,.DEBITO,Consumidor Final
2025-02-14 10:46:39,BUDiN HAMBURGUES/ INGLES,1.0,14500,.DEBITO,Consumidor Final
2025-02-14 10:43:37,BOMBONES CHOCOLATE FINO POR KL,0.5,36000,.DEBITO,Consumidor Final
2025-02-14 10:39:06,RESTOBAR,1.0,7600,.DEBITO,Consumidor Final
2025-02-14 10:37:35,confitura bandeja,1.0,6000,.DEBITO,Consumidor Final
2025-02-14 10:36:29,BOMBONES CHOCOLATE FINO POR KL,0.25,20240,.DEBITO,Consumidor Final
2025-02-14 10:33:03,MEDIALUNAS,4.0,3400,EFECTIVO,Consumidor Final
2025-02-14 10:28:04,FACTURAS SURTIDAS,12.0,10200,EFECTIVO,Consumidor Final
2025-02-14 10:25:41,MEDIALUNAS,6.0,7500,EFECTIVO,Consumidor Final
2025-02-14 10:18:31,RESTOBAR,1.0,36700,.DEBITO,Consumidor Final
2025-02-14 10:16:01,RESTOBAR,1.0,10200,.DEBITO,Consumidor Final
2025-02-14 10:14:26,FACTURAS SURTIDAS,4.0,19400,EFECTIVO,Consumidor Final
2025-02-14 10:11:25,CAFE PARA LLEVAR,1.0,4400,.DEBITO,Consumidor Final
2025-02-14 10:08:39,MEDIALUNAS,8.0,45800,.DEBITO,Consumidor Final
2025-02-14 09:58:23,CHIPA,0.25,4000,EFECTIVO,Consumidor Final
2025-02-14 09:50:42,BUDiN ESPECIAL,1.0,12000,.DEBITO,Consumidor Final
2025-02-14 09:49:26,CHIPA,0.5,8000,.DEBITO,Consumidor Final
2025-02-14 09:47:37,MEDIALUNAS,4.0,3400,.DEBITO,Consumidor Final
2025-02-14 09:44:22,MEDIALUNAS,2.0,1700,EFECTIVO,Consumidor Final
2025-02-14 09:42:45,RESTOBAR,9700.0,9700,.DEBITO,Consumidor Final
2025-02-14 09:41:58,BIZCOCHITOS/CRIOLLITOS,0.25,4600,EFECTIVO,Consumidor Final
2025-02-14 09:37:48,CAFE PARA LLEVAR,1.0,4700,.DEBITO,Consumidor Final
2025-02-14 09:34:10,RESTOBAR,1.0,4700,EFECTIVO,Consumidor Final
2025-02-14 09:31:57,CHIPA,0.25,4000,.DEBITO,Consumidor Final
2025-02-14 09:30:32,BIZCOCHITOS/CRIOLLITOS,0.25,12000,.CREDITO,Consumidor Final
2025-02-14 09:29:14,RESTOBAR,1.0,27000,.DEBITO,Consumidor Final
2025-02-14 09:27:17,FACTURAS SURTIDAS,6.0,5100,.DEBITO,Consumidor Final
2025-02-14 09:26:40,MEDIALUNAS,1.0,5400,EFECTIVO,Consumidor Final
2025-02-14 09:24:56,MEDIALUNAS,30.0,25500,EFECTIVO,Consumidor Final
2025-02-14 09:24:06,CHIPA,0.2,4050,EFECTIVO,Consumidor Final
2025-02-14 09:17:52,RESTOBAR,1.0,2700,EFECTIVO,Consumidor Final
2025-02-14 09:17:29,CHIPA,1.0,8000,EFECTIVO,Consumidor Final
2025-02-14 09:13:39,BIZCOCHITOS/CRIOLLITOS,0.25,3850,EFECTIVO,Consumidor Final
2025-02-14 09:11:08,FACTURAS SURTIDAS,6.0,14100,EFECTIVO,Consumidor Final
2025-02-14 09:04:45,MEDIALUNAS,1.0,14100,EFECTIVO,Consumidor Final
2025-02-14 09:04:25,MEDIALUNAS,1.0,10200,EFECTIVO,Consumidor Final
2025-02-14 08:59:43,POSTRES VARIOS,1.0,13000,EFECTIVO,Consumidor Final
2025-02-14 08:56:36,confitura bandeja,2.0,34100,.DEBITO,Consumidor Final
2025-02-14 08:47:26,BOMBONES CHOCOLATE FINO POR KL,0.1,11200,.DEBITO,Consumidor Final
2025-02-14 08:43:20,CHIPA,0.25,4000,.DEBITO,Consumidor Final
2025-02-14 08:41:25,BIZCOCHITOS/CRIOLLITOS,0.25,24190,.CREDITO,Consumidor Final
2025-02-14 08:27:51,PRODUCTOS CELIACOS VARIOS,0.2,7600,.DEBITO,Consumidor Final
2025-02-14 08:25:30,FACTURAS SURTIDAS,2.0,1700,EFECTIVO,Consumidor Final
2025-02-14 08:21:29,FACTURAS SURTIDAS,6.0,5100,.DEBITO,Consumidor Final
2025-02-14 08:15:30,CHIPA,0.25,30900,EFECTIVO,Consumidor Final
2025-02-14 08:06:18,CHIPA,0.5,13100,.DEBITO,Consumidor Final
2025-02-13 19:56:32,RESTOBAR,1.0,7500,.DEBITO,Consumidor Final
2025-02-13 19:50:17,CHIPA,0.25,4380,.DEBITO,Consumidor Final
2025-02-13 19:45:00,RESTOBAR,1.0,12100,.DEBITO,Consumidor Final
2025-02-13 19:42:50,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.38,21024,.DEBITO,Consumidor Final
2025-02-13 19:40:04,PANCITOS SOLOS POR UNIDAD,9.0,2700,.DEBITO,Consumidor Final
2025-02-13 19:35:32,"SANDWICH TRIPLE DE J, Q Y SURTIDO",18.0,39600,.DEBITO,Consumidor Final
2025-02-13 19:32:31,BUDiN ESPECIAL,1.0,20000,.DEBITO,Consumidor Final
2025-02-13 19:29:13,RESTOBAR,1.0,28900,.DEBITO,Consumidor Final
2025-02-13 19:24:23,MASAS FINAS POR KL,0.545,62170,.DEBITO,Consumidor Final
2025-02-13 19:21:24,confitura bandeja,1.0,19000,.DEBITO,Consumidor Final
2025-02-13 19:16:44,FILO/FOSFORITO/ ROLL DE CANELA,1.0,6100,.DEBITO,Consumidor Final
2025-02-13 19:14:38,RESTOBAR,1.0,11900,.DEBITO,Consumidor Final
2025-02-13 19:13:16,TARTA CHICA DULCE HELADERA,1.0,8000,.DEBITO,Consumidor Final
2025-02-13 19:12:13,COLGANTES DE CERAMICA,1.0,11000,.DEBITO,Consumidor Final
2025-02-13 19:10:14,confitura bandeja,1.0,6000,.DEBITO,Consumidor Final
2025-02-13 18:59:42,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",1.0,8500,.DEBITO,Consumidor Final
2025-02-13 18:57:27,RESTOBAR,1.0,18400,.DEBITO,Consumidor Final
2025-02-13 18:51:10,GRISINES / SEMOLADAS,0.5,5000,.DEBITO,Consumidor Final
2025-02-13 18:47:43,MOSTRADOR TARTAS SALADA S/T,1.0,7000,.DEBITO,Consumidor Final
2025-02-13 18:45:29,CHIPA,0.27,7070,.DEBITO,Consumidor Final
2025-02-13 18:43:53,TORTA POR KL,1.23,20650,.DEBITO,Consumidor Final
2025-02-13 18:40:47,FACTURAS SURTIDAS,6.0,6300,.DEBITO,Consumidor Final
2025-02-13 18:26:56,BEBIDA GASEOSA 500ml,1.0,13600,.DEBITO,Consumidor Final
2025-02-13 18:26:10,REGALERIA VARIOS,1.0,8000,.DEBITO,Consumidor Final
2025-02-13 18:20:21,cuadradito dulce promo,1.0,15700,.DEBITO,Consumidor Final
2025-02-13 18:18:54,RESTOBAR,1.0,18600,.DEBITO,Consumidor Final
2025-02-13 18:18:21,BIZCOCHITOS/CRIOLLITOS,0.125,18000,.CREDITO,Consumidor Final
2025-02-13 18:09:10,BIZCOCHITOS/CRIOLLITOS,0.265,4680,.CREDITO,Consumidor Final
2025-02-13 17:48:47,MOSTRADOR TARTAS SALADA S/T,2.0,14000,.DEBITO,Consumidor Final
2025-02-13 17:42:54,RESTOBAR,1.0,16200,.DEBITO,Consumidor Final
2025-02-13 17:42:27,confitura bandeja,1.0,5000,.DEBITO,Consumidor Final
2025-02-13 17:21:02,FACTURAS SURTIDAS,5.0,11650,.CREDITO,Consumidor Final
2025-02-13 17:16:51,BUDIN VAINILLA,1.0,28000,.DEBITO,Consumidor Final
2025-02-13 17:13:21,RESTOBAR,1.0,18600,.DEBITO,Consumidor Final
2025-02-13 17:12:36,FACTURAS SURTIDAS,12.0,10200,.DEBITO,Consumidor Final
2025-02-13 17:04:56,RESTOBAR,1.0,27100,.DEBITO,Consumidor Final
2025-02-13 16:56:36,CHIPA,0.18,11880,.DEBITO,Consumidor Final
2025-02-13 16:40:01,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.5,2400,.DEBITO,Consumidor Final
2025-02-13 16:31:45,RESTOBAR,1.0,18700,.DEBITO,Consumidor Final
2025-02-13 16:31:08,"SANDWICH TRIPLE DE J, Q Y SURTIDO",6.0,9000,.DEBITO,Consumidor Final
2025-02-13 16:29:05,MOSTRADOR EMPANADAS,3.0,4200,.DEBITO,Consumidor Final
2025-02-13 16:26:10,CHIPA,0.25,9100,.DEBITO,Consumidor Final
2025-02-13 16:18:45,RESTOBAR,1.0,23000,.DEBITO,Consumidor Final
2025-02-13 16:14:13,confitura bandeja,1.0,25600,.CREDITO,Consumidor Final
2025-02-13 15:58:27,MILHOJAS / BROWNIE/ CUADRADO FR,1.0,12000,.DEBITO,Consumidor Final
2025-02-13 15:54:29,RESTOBAR,1.0,12500,.DEBITO,Consumidor Final
2025-02-13 15:54:06,MEDIALUNAS,12.0,11352,.DEBITO,Consumidor Final
2025-02-13 15:40:24,CHIPA,0.25,9600,.CREDITO,Consumidor Final
2025-02-13 15:31:19,ALMUERZO,1.0,11000,.DEBITO,Consumidor Final
2025-02-13 15:28:51,BUDIN INDIVIDUAL,1.0,13200,.CREDITO,Consumidor Final
2025-02-13 15:17:45,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,14000,.DEBITO,Consumidor Final
2025-02-13 15:14:50,ALMUERZO,1.0,17000,.CREDITO,Consumidor Final
2025-02-13 15:12:20,seña pedido,1.0,30000,EFECTIVO,Consumidor Final
2025-02-13 15:00:59,POSTRES VARIOS,1.0,34400,.DEBITO,Consumidor Final
2025-02-13 14:58:36,cuadradito dulce promo,2.0,4000,.DEBITO,Consumidor Final
2025-02-13 14:57:47,CHIPA,0.25,5500,.DEBITO,Consumidor Final
2025-02-13 14:56:26,AGUA,1.0,21400,.DEBITO,Consumidor Final
2025-02-13 14:45:58,RESTOBAR,1.0,10600,EFECTIVO,Consumidor Final
2025-02-13 14:39:08,RESTOBAR,1.0,27400,.DEBITO,Consumidor Final
2025-02-13 14:36:33,RESTOBAR,1.0,13800,EFECTIVO,Consumidor Final
2025-02-13 14:33:51,FACTURAS SURTIDAS,3.0,7750,EFECTIVO,Consumidor Final
2025-02-13 14:32:25,RESTOBAR,1.0,10600,EFECTIVO,Consumidor Final
2025-02-13 14:32:00,RESTOBAR,1.0,24400,.DEBITO,Consumidor Final
2025-02-13 14:30:21,MOSTRADOR ENSALADAS,1.0,8000,.DEBITO,Consumidor Final
2025-02-13 14:29:12,RESTOBAR,1.0,24400,.DEBITO,Consumidor Final
2025-02-13 14:27:29,MOSTRADOR WRAPS,1.0,29800,.DEBITO,Consumidor Final
2025-02-13 14:26:04,RESTOBAR,1.0,23800,.DEBITO,Consumidor Final
2025-02-13 14:22:44,RESTOBAR,1.0,25000,.DEBITO,Consumidor Final
2025-02-13 14:15:43,alfajor y conitos por uniidad,1.0,7600,.DEBITO,Consumidor Final
2025-02-13 14:02:42,ALMUERZO,1.0,17500,.CREDITO,Consumidor Final
2025-02-13 14:00:34,ALMUERZO,1.0,13300,.CREDITO,Consumidor Final
2025-02-13 13:58:15,ALMUERZO,1.0,23600,.CREDITO,Consumidor Final
2025-02-13 13:57:57,ALMUERZO,1.0,23600,.CREDITO,Consumidor Final
2025-02-13 13:57:13,SANDWICH PBT MIL / TERNERA / POLLO,1.0,7000,.DEBITO,Consumidor Final
2025-02-13 13:46:14,BEBIDA GASEOSA 500ml,1.0,20800,EFECTIVO,Consumidor Final
2025-02-13 13:41:12,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.2,960,.DEBITO,Consumidor Final
2025-02-13 13:38:39,ALMUERZO,1.0,25000,.CREDITO,Consumidor Final
2025-02-13 13:37:31,ALMUERZO,1.0,16500,.CREDITO,Consumidor Final
2025-02-13 13:36:42,ALMUERZO,1.0,16500,.CREDITO,Consumidor Final
2025-02-13 13:35:06,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.3,1440,EFECTIVO,Consumidor Final
2025-02-13 13:31:23,BEBIDA GASEOSA 500ml,2.0,11400,.DEBITO,Consumidor Final
2025-02-13 13:26:59,PASTEL GRANDE,2.0,2800,EFECTIVO,Consumidor Final
2025-02-13 13:25:21,ALMUERZO,1.0,9500,EFECTIVO,Consumidor Final
2025-02-13 13:24:13,ALMUERZO,1.0,12000,.CREDITO,Consumidor Final
2025-02-13 13:23:11,BIZCOCHITOS/CRIOLLITOS,0.25,16500,EFECTIVO,Consumidor Final
2025-02-13 13:20:36,MOSTRADOR TARTAS SALADA S/T,1.0,8200,EFECTIVO,Consumidor Final
2025-02-13 13:17:25,BUDiN ESPECIAL,1.0,19000,.DEBITO,Consumidor Final
2025-02-13 13:16:01,BUDIN INDIVIDUAL,1.0,23432,.DEBITO,Consumidor Final
2025-02-13 13:09:12,BOMBONES CHOCOLATE FINO POR KL,0.25,18000,.DEBITO,Consumidor Final
2025-02-13 13:00:40,ALMUERZO,1.0,16000,.DEBITO,Consumidor Final
2025-02-13 12:56:55,PAN MIGNON BLANCO,0.5,1800,EFECTIVO,Consumidor Final
2025-02-13 12:55:31,MOSTRADOR WRAPS,1.0,8000,EFECTIVO,Consumidor Final
2025-02-13 12:54:17,ALMUERZO,1.0,8000,.DEBITO,Consumidor Final
2025-02-13 12:53:24,MASAS FINAS POR KL,1.0,44000,EFECTIVO,Consumidor Final
2025-02-13 12:45:04,ALMUERZO,1.0,23550,.DEBITO,Consumidor Final
2025-02-13 12:44:04,ALMUERZO,1.0,9500,EFECTIVO,Consumidor Final
2025-02-13 12:35:47,BUDiN HAMBURGUES/ INGLES,1.0,12000,.DEBITO,Consumidor Final
2025-02-13 12:33:42,MOSTRADOR ENSALADAS,1.0,15000,.DEBITO,Consumidor Final
2025-02-13 12:32:09,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6000,.DEBITO,Consumidor Final
2025-02-13 12:29:56,ALMUERZO,1.0,13100,EFECTIVO,Consumidor Final
2025-02-13 12:26:12,MOSTRADOR ENSALADAS,1.0,15000,.DEBITO,Consumidor Final
2025-02-13 12:19:16,MOSTRADOR TARTAS SALADA S/T,1.0,7000,.DEBITO,Consumidor Final
2025-02-13 12:15:58,ALMUERZO,1.0,15000,.DEBITO,Consumidor Final
2025-02-13 12:15:39,ALMUERZO,1.0,15000,.DEBITO,Consumidor Final
2025-02-13 12:15:20,ALMUERZO,1.0,15000,.CREDITO,Consumidor Final
2025-02-13 12:14:12,FROLA/ COCO CUADRADITO,1.0,11500,.DEBITO,Consumidor Final
2025-02-13 12:08:49,BOMBONES CHOCOLATE FINO POR KL,0.25,18000,.DEBITO,Consumidor Final
2025-02-13 12:05:11,BEBIDA GASEOSA 500ml,1.0,9600,.DEBITO,Consumidor Final
2025-02-13 12:03:02,ALMUERZO,1.0,15500,.DEBITO,Consumidor Final
2025-02-13 11:59:56,BIZCOCHITOS/CRIOLLITOS,0.25,5500,.DEBITO,Consumidor Final
2025-02-13 11:52:52,MOSTRADOR EMPANADAS,15.0,21000,.DEBITO,Consumidor Final
2025-02-13 11:40:21,SANDWICH PBT MIL / TERNERA / POLLO,1.0,7000,.DEBITO,Consumidor Final
2025-02-13 11:39:05,RESTOBAR,1.0,13500,.DEBITO,Consumidor Final
2025-02-13 11:33:44,MEDIALUNAS,12.0,10200,.DEBITO,Consumidor Final
2025-02-13 11:31:03,MEDIALUNAS,6.0,15500,EFECTIVO,Consumidor Final
2025-02-13 11:27:51,BIZCOCHITOS/CRIOLLITOS,0.25,5600,.DEBITO,Consumidor Final
2025-02-13 11:24:40,RESTOBAR,1.0,5300,.DEBITO,Consumidor Final
2025-02-13 11:23:36,CHIPA RELLENO,1.0,5500,.DEBITO,Consumidor Final
2025-02-13 11:20:31,ALMUERZO,1.0,16500,.DEBITO,Consumidor Final
2025-02-13 11:18:56,MOSTRADOR WRAPS,1.0,8000,.DEBITO,Consumidor Final
2025-02-13 11:02:16,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6000,EFECTIVO,Consumidor Final
2025-02-13 10:58:57,CHIPA,0.25,37000,.DEBITO,Consumidor Final
2025-02-13 10:53:29,BIZCOCHITOS/CRIOLLITOS,0.25,3000,EFECTIVO,Consumidor Final
2025-02-13 10:52:11,FACTURAS SURTIDAS,4.0,3400,.DEBITO,Consumidor Final
2025-02-13 10:50:26,RESTOBAR,1.0,22900,EFECTIVO,Consumidor Final
2025-02-13 10:49:46,RESTOBAR,1.0,4800,EFECTIVO,Consumidor Final
2025-02-13 10:27:18,MOSTRADOR TARTAS SALADA S/T,1.0,7000,EFECTIVO,Consumidor Final
2025-02-13 10:18:23,MEDIALUNAS,6.0,5100,.DEBITO,Consumidor Final
2025-02-13 10:15:28,RESTOBAR,1.0,23300,.DEBITO,Consumidor Final
2025-02-13 09:45:37,SANDWICH PBT MIL / TERNERA / POLLO,1.0,7000,.DEBITO,Consumidor Final
2025-02-13 09:37:39,RESTOBAR,1.0,3600,EFECTIVO,Consumidor Final
2025-02-13 09:34:09,BIZCOCHITOS/CRIOLLITOS,0.25,3000,.DEBITO,Consumidor Final
2025-02-13 09:23:43,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.5,2400,.DEBITO,Consumidor Final
2025-02-13 09:21:03,PASTEL GRANDE,3.0,4200,.DEBITO,Consumidor Final
2025-02-13 09:19:32,RESTOBAR,1.0,7700,EFECTIVO,Consumidor Final
2025-02-13 09:10:48,CHIPA,0.5,8000,.DEBITO,Consumidor Final
2025-02-13 09:09:16,MOSTRADOR ENSALADAS,1.0,22000,.DEBITO,Consumidor Final
2025-02-13 08:56:37,BUDiN ESPECIAL,1.0,20400,EFECTIVO,Consumidor Final
2025-02-13 08:51:03,BIZCOCHITOS/CRIOLLITOS,0.25,5550,EFECTIVO,Consumidor Final
2025-02-13 08:46:20,FACTURAS SURTIDAS,6.0,5100,.CREDITO,Consumidor Final
2025-02-13 08:36:10,PAN MIGNON BLANCO,0.5,1800,EFECTIVO,Consumidor Final
2025-02-13 08:21:25,BIZCOCHITOS/CRIOLLITOS,0.25,4700,EFECTIVO,Consumidor Final
2025-02-12 20:05:01,"SANDWICH TRIPLE DE J, Q Y SURTIDO",6.0,9000,.DEBITO,Consumidor Final
2025-02-12 20:04:23,varios,2.0,1000,EFECTIVO,Consumidor Final
2025-02-12 19:57:40,RESTOBAR,1.0,29500,EFECTIVO,Consumidor Final
2025-02-12 19:55:21,TARTA CHICA DULCE HELADERA,1.0,9900,EFECTIVO,Consumidor Final
2025-02-12 19:52:22,FILO/FOSFORITO/ ROLL DE CANELA,1.0,4500,.DEBITO,Consumidor Final
2025-02-12 19:39:48,MOSTRADOR WRAPS,1.0,8000,.CREDITO,Consumidor Final
2025-02-12 19:36:49,RESTOBAR,1.0,10200,.DEBITO,Consumidor Final
2025-02-12 19:22:36,MOSTRADOR ENSALADAS,2.0,16000,.DEBITO,Consumidor Final
2025-02-12 19:22:24,POSTRES VARIOS,1.0,11500,.DEBITO,Consumidor Final
2025-02-12 19:16:20,RESTOBAR,1.0,5600,.CREDITO,Consumidor Final
2025-02-12 19:13:03,SANDWICH CROISSANT GR J Y Q,1.0,4500,.DEBITO,Consumidor Final
2025-02-12 19:02:11,MEDIALUNAS,4.0,5200,EFECTIVO,Consumidor Final
2025-02-12 19:01:32,confitura bandeja,1.0,49700,.DEBITO,Consumidor Final
2025-02-12 18:56:02,CAFE PARA LLEVAR,1.0,9000,.DEBITO,Consumidor Final
2025-02-12 18:54:50,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6000,EFECTIVO,Consumidor Final
2025-02-12 18:52:25,"SANDWICH TRIPLE DE J, Q Y SURTIDO",2.0,25000,.DEBITO,Consumidor Final
2025-02-12 18:46:17,FILO/FOSFORITO/ ROLL DE CANELA,1.0,12300,.DEBITO,Consumidor Final
2025-02-12 18:44:41,BOCADITO SALADO,8.0,30000,.DEBITO,Consumidor Final
2025-02-12 18:42:53,TAZA SOLA,1.0,12000,.DEBITO,Consumidor Final
2025-02-12 18:36:07,FACTURAS SURTIDAS,2.0,1700,.DEBITO,Consumidor Final
2025-02-12 18:32:04,TARTA GRANDE DULCE HELADERA,1.0,19200,.DEBITO,Consumidor Final
2025-02-12 18:29:23,PAN DE MOLDE,1.0,4500,.DEBITO,Consumidor Final
2025-02-12 18:26:40,ALMUERZO,1.0,16500,.DEBITO,Consumidor Final
2025-02-12 18:13:57,FACTURAS SURTIDAS,4.0,3400,.DEBITO,Consumidor Final
2025-02-12 17:56:44,COLGANTES DE CERAMICA,1.0,6272,.CREDITO,Consumidor Final
2025-02-12 17:53:37,MEDIALUNAS,2.0,14600,.CREDITO,Consumidor Final
2025-02-12 17:45:15,MEDIALUNAS,6.0,9228,.DEBITO,Consumidor Final
2025-02-12 17:34:39,FACTURAS SURTIDAS,12.0,10200,.DEBITO,Consumidor Final
2025-02-12 17:29:31,FACTURAS SURTIDAS,4.0,16400,.DEBITO,Consumidor Final
2025-02-12 17:26:22,"SANDWICH TRIPLE DE J, Q Y SURTIDO",12.0,18000,.DEBITO,Consumidor Final
2025-02-12 17:22:18,MEDIALUNAS,3.0,2550,.DEBITO,Consumidor Final
2025-02-12 17:20:05,FROLA/ COCO CUADRADITO,2.0,4000,.DEBITO,Consumidor Final
2025-02-12 17:11:35,FACTURAS SURTIDAS,6.0,13100,.DEBITO,Consumidor Final
2025-02-12 17:09:44,MEDIALUNAS,6.0,5100,.DEBITO,Consumidor Final
2025-02-12 17:08:37,REGALERIA VARIOS,1.0,20000,.DEBITO,Consumidor Final
2025-02-12 17:00:35,CAFE PARA LLEVAR,1.0,6300,.DEBITO,Consumidor Final
2025-02-12 16:59:03,confitura bandeja,1.0,23000,.DEBITO,Consumidor Final
2025-02-12 16:48:58,FACTURAS SURTIDAS,6.0,5100,.DEBITO,Consumidor Final
2025-02-12 16:45:49,PASTEL GRANDE,1.0,1400,.DEBITO,Consumidor Final
2025-02-12 16:43:38,CHIPA,0.25,4000,EFECTIVO,Consumidor Final
2025-02-12 16:34:15,BUDiN ESPECIAL,1.0,18000,EFECTIVO,Consumidor Final
2025-02-12 16:32:33,"SANDWICH TRIPLE DE J, Q Y SURTIDO",9.0,26100,.CREDITO,Consumidor Final
2025-02-12 16:31:13,seña pedido,1.0,30000,.DEBITO,Consumidor Final
2025-02-12 16:16:19,RESTOBAR,1.0,12800,.DEBITO,Consumidor Final
2025-02-12 16:14:49,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.5,2400,.DEBITO,Consumidor Final
2025-02-12 16:11:23,FILO/FOSFORITO/ ROLL DE CANELA,1.0,5300,.DEBITO,Consumidor Final
2025-02-12 16:10:05,CHIPA,0.25,8500,.DEBITO,Consumidor Final
2025-02-12 16:03:20,BUDIN INDIVIDUAL,1.0,12100,.DEBITO,Consumidor Final
2025-02-12 15:53:07,RESTOBAR,1.0,5500,.DEBITO,Consumidor Final
2025-02-12 15:43:38,MOSTRADOR ENSALADAS,1.0,8000,EFECTIVO,Consumidor Final
2025-02-12 15:40:51,CHIPA,0.25,4000,EFECTIVO,Consumidor Final
2025-02-12 15:39:24,MACETA MEDIANA,1.0,36500,EFECTIVO,Consumidor Final
2025-02-12 15:28:08,ALMUERZO,1.0,25700,.CREDITO,Consumidor Final
2025-02-12 14:59:58,ALMUERZO,1.0,5500,EFECTIVO,Consumidor Final
2025-02-12 14:59:25,CONFITURA X KG,0.18,22960,.DEBITO,Consumidor Final
2025-02-12 14:58:04,AGUA SABOROZIDA CHICA POR 500,1.0,6600,.DEBITO,Consumidor Final
2025-02-12 14:55:14,confitura bandeja,1.0,32500,.CREDITO,Consumidor Final
2025-02-12 14:43:02,CHIPA,0.25,10000,.DEBITO,Consumidor Final
2025-02-12 14:40:08,ALMUERZO,1.0,17500,.CREDITO,Consumidor Final
2025-02-12 14:38:47,ALMUERZO,1.0,23900,.DEBITO,Consumidor Final
2025-02-12 14:22:42,ALMUERZO,1.0,24500,.CREDITO,Consumidor Final
2025-02-12 14:21:22,ALMUERZO,1.0,13300,.DEBITO,Consumidor Final
2025-02-12 14:20:46,ALMUERZO,1.0,14800,.CREDITO,Consumidor Final
2025-02-12 14:13:43,ALMUERZO,1.0,11700,.DEBITO,Consumidor Final
2025-02-12 14:11:09,RESTOBAR,1.0,26600,.DEBITO,Consumidor Final
2025-02-12 14:09:53,PINGUINO MEDIO LITRO,1.0,31000,.DEBITO,Consumidor Final
2025-02-12 14:06:36,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,10800,.CREDITO,Consumidor Final
2025-02-12 14:05:34,RESTOBAR,1.0,14600,.DEBITO,Consumidor Final
2025-02-12 14:00:32,ALMUERZO,1.0,14000,.CREDITO,Consumidor Final
2025-02-12 13:56:26,SANDWICH CROISSANT GR J Y Q,1.0,4500,.DEBITO,Consumidor Final
2025-02-12 13:53:34,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4500,.DEBITO,Consumidor Final
2025-02-12 13:52:20,RESTOBAR,1.0,2600,.DEBITO,Consumidor Final
2025-02-12 13:51:09,CHIPA,0.135,4960,.DEBITO,Consumidor Final
2025-02-12 13:46:46,ALMUERZO,1.0,25000,.DEBITO,Consumidor Final
2025-02-12 13:45:12,ALMUERZO,1.0,19000,.DEBITO,Consumidor Final
2025-02-12 13:44:35,ALMUERZO,1.0,16500,.CREDITO,Consumidor Final
2025-02-12 13:43:49,MOSTRADOR ENSALADAS,1.0,22000,.DEBITO,Consumidor Final
2025-02-12 13:39:40,CONFITURA X KG,0.215,11730,.DEBITO,Consumidor Final
2025-02-12 13:38:11,MOSTRADOR EMPANADAS,3.0,4200,.DEBITO,Consumidor Final
2025-02-12 13:36:08,MOSTRADOR TARTAS SALADA S/T,1.0,25000,.CREDITO,Consumidor Final
2025-02-12 13:29:40,RESTOBAR,1.0,13500,.DEBITO,Consumidor Final
2025-02-12 13:25:42,REGALERIA VARIOS,1.0,9800,.DEBITO,Consumidor Final
2025-02-12 13:11:20,TORTA POR KL,1.5,22500,.DEBITO,Consumidor Final
2025-02-12 13:06:34,ALMUERZO,1.0,15000,.CREDITO,Consumidor Final
2025-02-12 13:06:04,BIZCOCHITOS/CRIOLLITOS,0.25,11000,.DEBITO,Consumidor Final
2025-02-12 13:02:33,BUDiN HAMBURGUES/ INGLES,1.0,21320,.DEBITO,Consumidor Final
2025-02-12 12:59:49,SERVICIO DE CATERING,1.0,92600,.CREDITO,Consumidor Final
2025-02-12 12:46:05,FROLA/ COCO CUADRADITO,1.0,10000,.DEBITO,Consumidor Final
2025-02-12 12:38:57,RESTOBAR,1.0,5400,.DEBITO,Consumidor Final
2025-02-12 12:31:02,RESTOBAR,1.0,15600,.DEBITO,Consumidor Final
2025-02-12 12:26:16,MOSTRADOR WRAPS,1.0,11000,.DEBITO,Consumidor Final
2025-02-12 12:21:48,ALMUERZO,1.0,15000,.DEBITO,Consumidor Final
2025-02-12 12:19:03,ALMUERZO,1.0,9000,.DEBITO,Consumidor Final
2025-02-12 12:17:52,ALMUERZO,1.0,23550,.DEBITO,Consumidor Final
2025-02-12 12:17:35,REGALERÌA,1.0,5000,.CREDITO,Consumidor Final
2025-02-12 12:11:56,BIZCOCHITOS/CRIOLLITOS,0.25,9000,.CREDITO,Consumidor Final
2025-02-12 12:10:40,RESTOBAR,1.0,6150,.DEBITO,Consumidor Final
